rep,snp_1_8457047,snp_2_80280319,snp_3_111612297,snp_4_72064764,snp_5_40183454
1,2.9424387930762865,4.893435714033471,13.752956815460253,9.803234381194576,5.983501596988848
2,2.6845860531149404,8.795650006741994,9.95018258501731,4.7933558038425925,7.862456432685991
3,1.701658632765182,13.708693068095629,2.5800981523171784,6.613517731638728,6.2880686923208255
4,5.524131670626635,10.309926039774695,10.338325429854628,7.4198306022798866,4.60098901598031
5,8.579918343102609,3.314070961315162,4.213910234047275,4.555257392274035,5.0373605866375275
6,12.170708371406949,2.155236261405125,10.69791658062391,8.427902333250971,11.508484859974212
7,15.478350302767257,12.908960361225262,2.610872178188346,21.50866939720875,9.138999748185931
8,25.88483038515221,5.280258342211998,3.9559404091550414,1.6515549736874775,2.651282101451069
9,11.521095607711576,7.889135335371743,10.888536932823376,14.276129752354613,13.492672952830711
10,8.702408557731106,10.18419772605177,3.1961070910851888,18.146005828129482,12.738890064568599
11,1.8048972749769832,20.02542220234748,10.166668933435638,3.6620685647156193,7.37585175149127
12,1.6293939415609915,13.982071662451407,7.676736071188395,7.717933128531489,17.8753594025611
13,8.229418378477018,10.883913856394502,3.2022687119501523,13.701359333828053,5.194875165989492
14,4.291819985256848,3.9138442998620833,0.45900519946589263,8.360556199407322,12.473940728369547
15,11.57385225544647,5.787975512724347,3.6956646080450413,13.653146392526937,11.459464152021201
16,3.7762536845664805,4.8848450547271245,1.4542005092381558,1.8659974275180158,8.129764662228498
17,9.712090652757823,3.0840900217987888,5.8943524207651805,6.083256345180729,14.32070665486758
18,6.342640028795694,8.44543950484104,15.832612684823415,8.347759347461857,11.299561676798753
19,12.35122270616334,4.5529747375649245,10.490227779261605,2.83265518620542,14.3796621991495
20,9.317286123471522,7.533753683663416,3.503822602699617,7.392311885754442,4.634496972823751
21,5.058990897896658,11.743801775147928,14.795517286295942,0.16965938132869363,2.4704884092299686
22,18.93319618221368,24.1703475554486,2.9331757607104043,5.66116045403187,5.41122843902367
23,3.8889171990322766,5.146706295139008,5.538090353354751,5.65380052770958,4.760646331032509
24,6.225600421431811,14.5004260401562,9.034016170014374,17.692281056015116,9.417673642869364
25,0.5802457238303383,9.51675499232647,5.675679768043542,5.350145691176876,11.85151133253091
26,4.7778327625422765,4.348058218838667,2.3236437976924096,12.741418953808143,7.930736817690927
27,11.16169680924307,1.8362129152771984,10.118114125558087,5.297229868771499,3.964633060549669
28,2.1878655503953093,17.473405754279614,11.664311777929127,5.012816424812224,12.473658474036302
29,13.574619443692137,15.683823897166144,1.7430144339191074,6.360186435746753,1.7823801111029134
30,12.056479411356944,1.0121453864444305,5.703058251688034,7.8451964663616,4.686212206920692
31,8.491943759942522,15.249361225715582,6.517976082053195,1.2332220147127333,0.37626615900638805
32,16.1117795103405,6.72572409105077,9.206715083307902,13.800674449609716,5.647036651971601
33,1.9397701245653807,2.4616600054965687,3.600191073253601,9.942068774135226,5.7046911433224174
34,13.510348312035996,9.127092509299251,1.0606674518418255,17.53050267114124,7.3407339024521905
35,5.241997636040838,4.997455481596971,8.276672160610625,5.2112357777436396,3.7574882342014693
36,10.309989031124426,3.314897235265413,5.024335991756464,15.89493561695259,5.190586781004022
37,3.742995534535188,5.387174038020333,24.276253498171084,12.639399462051497,6.434117891145148
38,4.552488317628882,11.036209735940835,25.708282803782716,5.977577597402595,6.454737493932546
39,7.291128866120571,2.9318862766370675,5.722533746092288,16.007010299612862,11.434291228462921
40,12.48035563839313,3.855219737402206,7.668206909882801,14.250663209990979,4.399903040493022
41,1.1743167717693797,12.30157339909529,6.032811230987346,5.134821648077004,6.664500842239566
42,4.768118882675165,4.282974089212405,5.58389732637008,17.538693326480473,8.577074015905746
43,5.966745118388349,7.181584513146787,9.210501907363803,6.285750782868903,37.419761688307084
44,2.283911086812611,8.47724954142013,11.401790980735235,10.54420241113431,11.856223201291453
45,12.742509188732718,10.00685279708947,3.056190369387019,10.547453050854438,9.10618836066394
46,2.6376827155461235,1.9274267653157073,7.12590939798674,6.975692979631277,6.260986999623404
47,16.983278690810515,4.768518142724865,11.41001737147422,2.4559344387549493,17.087916507943394
48,7.122300805906824,6.86195828247077,0.00408233684574473,2.9523545417548913,14.321388990619418
49,14.011509733491687,5.284337706592522,7.7585509623727695,2.29611163264216,2.6877042991041806
50,6.1603006387989465,4.712839342550102,11.968395339415299,3.637774448128226,1.4292822100295794
51,4.082582429077408,6.16873337540642,5.524956458400802,15.534597016240198,2.203469141436387
