rep,snp_1_8457047,snp_2_80280319,snp_3_111612297,snp_4_72064764,snp_5_40183454
1,34.26661384831971,31.089103798445105,17.610838521451996,21.625755973191676,16.161304180390385
2,21.006686775097332,11.81277606733869,10.213534935862278,30.09443216032765,13.83423852752784
3,20.33920544101707,34.48562378948366,15.30450055929684,20.15436849253056,27.430062675939926
4,23.19086235358796,18.672349082128328,23.963489824742734,10.987711884738687,11.21811231754033
5,36.208274519877236,17.686253459135013,20.023699078453774,6.770281571555351,25.08044402117483
6,15.069543641250418,6.974192261325969,19.760861190565986,6.589220070800565,11.290308773577973
7,38.43912162549993,27.614115406355598,26.315471258887012,13.657730006283293,14.481644012706715
8,13.506737584522863,36.8498526101625,33.34053948578388,18.14804633149933,21.32937509569341
9,22.062960196628328,14.032820264868711,17.796163590239786,2.339397287558543,25.136986928382623
10,27.286293214168673,5.24547832820231,18.014872735526936,11.73944263763207,33.26028834662124
11,26.537491297183177,26.058623780888023,22.397383596756264,0.08735532995294043,13.659562177766839
12,34.63182609357236,19.3802810593668,13.515534048103746,24.288655490850896,18.6190932772456
13,7.819265549158752,27.27131685071383,39.398583233627434,15.81827774943519,29.301006242840167
14,23.410948594745367,14.041840464796904,27.803526651723743,24.565652982798763,22.49632187676157
15,12.096656722964196,28.48971073831898,32.257044666699876,19.38980240960338,9.280922552027807
16,44.539618657654366,26.767345014809692,30.54679786646661,26.401105081842758,17.706347613574085
17,16.250672571224328,12.22644846262113,24.411782923726705,22.190209384585902,2.6350042885556473
18,20.636991911551622,22.025321235737852,15.682259618221115,9.023606326103362,18.375547537125385
19,12.798137396066716,21.6037578177866,13.730078453099665,16.945987013146368,25.17679125510266
20,31.093538839062013,17.472399999999997,13.906626343660724,19.789601627797985,18.572248305601097
21,10.887144517568718,13.447899263090811,6.61944234466852,4.5728187440748576,14.29597608863786
22,37.597979335390306,32.57171098414801,14.766425741234558,12.133450641769373,29.46997679041766
23,29.36973970598227,12.06978696981526,17.260785164677515,14.122883906553788,3.835404015625797
24,20.903443824329162,22.36536709523978,21.08208107089975,18.939629796054852,22.14036288649216
25,17.337213859215762,16.17603358298779,12.596196281623028,20.976122259384017,19.155231503859543
26,17.775351622782658,21.64348840729249,17.66352595729627,8.733222793510949,16.42761542975102
27,44.617226573647926,19.114353215796466,23.147765752875873,13.254859646869951,13.31896467931891
28,30.344120114570156,14.935960776218435,23.736950461888718,24.378824305845697,23.79336082722176
29,11.548031336994036,6.057566247378437,12.118078550350631,22.401039467575643,8.628114609552993
30,41.52015173605276,18.555195961625028,19.152245391956416,15.066628876447384,15.16899736328756
31,23.854132091274938,25.094125059763996,30.971452303741145,19.91233010915208,10.373671096888543
32,25.241032653867983,19.015004702762987,19.491549956129628,6.752845042460508,13.048688436216125
33,29.177251128497954,19.35204464958229,10.194393744597992,23.452164319147105,30.690837796960984
34,16.300302952915946,14.397689093356393,14.204327388181051,19.46728862698142,22.50297232007197
35,39.262227925501094,27.172925746174172,13.711489169370704,20.843204874022007,20.58804368227643
36,13.238850973330925,8.78848255941088,16.006999556478473,14.626042685619943,19.353373777927974
37,19.12280625894303,20.356243883750587,20.131478883689894,10.604128103828218,5.6940692124372765
38,19.667389266563628,22.20926456878264,19.686534967808374,9.702225885994991,14.470725190487297
39,15.264431535348747,12.955043825796375,17.388281987297926,13.54947854833466,14.583968821975425
40,16.104801377586586,16.49255293807723,38.3283108968465,25.211057642281386,2.2375112074485113
41,21.204960892451172,22.84908126813267,15.796584583267872,8.153599402862188,15.532830014115968
42,13.761461780541314,13.37316969421516,10.943336867708455,24.34882488883806,22.776267389669474
43,29.528148706980048,36.43744785969048,12.630242700782931,7.034218813147736,10.592947994022719
44,37.502215514173315,26.973419440861548,5.032406483079377,19.786030792818565,19.173660788737575
45,46.90686635982883,19.02265726685454,23.793612312933636,20.880785876225843,20.855890574520217
46,20.024872139436845,25.647151346726556,25.031268881811936,10.062568407820299,19.694653868871786
47,44.411540635684446,25.385550454789676,18.888671145718614,10.661209853480745,15.200310690485926
48,34.984341866934656,11.815129969511029,12.154778670867687,11.850796423887457,11.690511320081919
49,24.534207170709728,10.54045153211905,18.734345406982758,12.985812851219013,12.30378684410073
50,17.215419472627687,8.219889254663004,17.28602683319772,20.66146158025943,23.256532361697307
51,7.6266992570477825,11.985116713207393,7.822719621669611,36.3255742522383,14.561410182689833
52,27.532074474964073,19.459396750183572,30.91994939485284,23.512255891476823,19.57321337902264
53,8.994855761366667,20.874443674,12.988743713140385,25.657704600070847,9.604857830915924
54,35.86117297301388,17.63451219310047,16.951641548614877,45.388375498257375,6.545990817008537
55,19.954555139834504,28.12562800913159,11.753514964847653,11.141436703285038,9.98016297805972
56,47.540126777548785,6.452320325504106,12.389786530003288,13.328480195427213,16.356118711465466
57,32.5951526791782,18.50800726205332,7.619362718784271,16.46110131853522,4.3213510548744445
58,19.43413301159074,11.285275578822716,25.50334885474009,9.407563797056643,17.655133655984415
59,24.075465343153997,27.938418012748706,14.166541173301185,14.217543278512697,15.055133340467263
60,21.50658624197904,8.684158320481126,11.167443184671672,15.322704210826755,8.145362941881976
61,15.110157771880427,22.149926916778362,3.0787362580894824,21.746613212581536,17.414020680683244
62,41.526501665218554,24.202127763290488,13.812750570339883,12.885056383934256,31.968376695548546
63,23.517699342016872,15.774093883961916,19.81243109805126,7.948373743811604,23.49430899371064
64,17.264770455891107,12.061456305148976,26.368200170269002,26.962055769328682,15.916325505224068
65,22.76557551203122,29.706961579153557,25.34082646482401,27.130851435228983,15.32377793405809
66,27.63546407120667,32.287824722132136,27.445238888583216,20.828886793712854,22.077029577634192
67,17.485754362206833,15.192812512862249,13.053153296848974,8.478957231811288,19.17904011620656
68,11.7635382395256,29.12687392936885,10.036848757434102,20.280051740291157,16.629348637081453
69,23.160512476519923,32.041171092153924,18.614849961442577,10.358383865381638,14.619180950064969
70,13.815937159240978,9.906714949528082,14.891399720355627,17.262109399280998,19.183272939090948
71,10.330427188643633,17.95781901876653,22.67685977786828,39.19133450781633,19.993993048915822
72,16.30733733654702,5.259353454228071,25.984679254285926,11.891370166896088,32.76896137415351
73,38.84656290031889,21.101156569558547,8.138572515357454,16.464198102676516,23.43176986891459
74,27.427258744395633,54.586578219698005,14.405802013239404,27.38364981094878,7.9425677024499235
75,18.98208733554984,28.375191529145834,24.033444123828655,8.745148870570402,8.031843894510715
76,34.28121346592427,17.539562433302518,24.501384070677137,15.444260761070186,13.966966816763978
77,20.481456705658147,15.406718531959937,10.219663616480899,38.5454104526531,7.34030082486456
78,32.65103841518916,44.84548424970303,12.318848958481736,5.72148250586448,8.490937974776319
79,10.481281581964069,9.746771818102625,22.309987386694687,10.23265643905415,32.176485076699095
80,22.664526240168563,3.857377378960947,11.759129024842572,27.612961024184187,20.625936374295577
81,12.475070498026234,24.944074097084762,9.400903564267326,25.19051960287943,7.462541370527583
82,31.276380500593863,30.081974705567063,17.54630793212224,17.431153934638267,35.16089262559163
83,16.850025246448574,11.191322081682214,20.68013115301466,20.66979208162613,17.715489089681185
84,14.451584447801611,6.772305864380775,22.180833098725227,20.967133839628353,10.349536219362257
85,24.346554601248446,33.138802458721074,17.263923760833197,20.351362782000287,6.197926084297277
86,19.612047441196125,13.444076450250689,5.98776816990668,26.112966085276224,24.25080383025927
87,43.59995930058122,26.01039246011836,25.963755889696973,13.321723965943404,14.76488273270316
88,18.494202507111257,31.377316274576035,5.684190208523995,17.420372624069916,17.419967504180203
89,26.1362634340438,14.889224481012294,13.762429264788118,26.375529598612566,18.747100876360033
90,19.166876586990973,17.045410544254533,10.877951487995135,2.503110444316902,6.271984227199489
91,52.6493382931279,19.538690967292574,7.223044854543107,18.207298810682797,12.023635286956772
92,11.895413243789049,19.652010023896697,11.650829555723885,4.345924042556247,6.9684216030315635
93,46.5843948007378,20.339605784635566,10.528987361385521,22.992884236947734,6.219811630942804
94,22.184096829812887,22.616954579503886,15.698612889501996,12.13421758445927,9.175485498038938
95,8.794262470824108,20.069866532311714,9.105529646085715,8.648686209627861,3.1508193403883964
96,23.62313313873614,21.360243545383042,20.96493877763035,5.986253711252094,13.386406090879618
97,24.090012644441817,17.324757471810443,21.521198703868503,6.51289047300299,13.653210848826324
98,21.107300008874677,11.01668374895025,12.913761870722897,15.01593845209851,24.5415796531198
99,15.361124024548868,29.29533388236056,16.537424902941737,9.090639884352795,35.09433830706527
100,29.295193272869298,12.194708083488642,31.516401085647995,21.896792263471884,18.92836524491004
