rep,snp_1_115650225,snp_2_63525953,snp_3_45813815,snp_4_105627074,snp_5_47008319
1,41.051837711019296,23.606934537939416,29.691567806550346,43.75717859157315,31.164742714417986
2,45.85387163376654,33.36513996258122,23.651915970479795,75.86915585379509,15.437993001402566
3,41.39581804028082,65.94787747610737,89.62428278816775,48.654784055849674,42.954894947338275
4,30.756164978202833,46.760851184843354,41.06036575343981,41.75236502289335,43.20865331650077
5,26.382757163115613,34.73712409795129,36.798950792678276,46.22682902520388,45.94804612488194
6,63.94622738722279,47.245332620757324,40.50264855224565,44.60545176504437,22.65905842260712
7,29.100275947361098,50.641501650250035,40.675280731577864,43.241839935360034,47.63891636639482
8,54.43031521821977,38.92803645698938,44.215582539554646,68.49526944718797,35.71583950663651
9,52.02914060685359,47.19974822337843,21.25750312028361,60.43748712002106,33.40799159403609
10,58.82091601849058,31.788972974304155,46.02672536943933,46.35552425266971,64.32245679955221
11,29.15956197565889,37.59835174740269,45.34485464066512,40.76633554800593,55.52835630654206
12,44.22184118744831,22.947678716928785,55.74940678550991,68.86011810303825,34.1479518162699
13,56.73949245358372,46.727436442481974,46.43487116808064,49.56490922580436,26.70110365487668
14,38.67229417643532,26.36947873952397,41.75204122486396,49.62255035136832,44.08303649995666
15,30.69986536955454,40.510692637450234,35.226866809227914,36.69434043424695,28.394399970452262
16,53.48572827805418,48.90089729755172,30.621420525285473,67.66893237086504,28.47025476145219
17,23.99858873464551,39.625647255641745,60.309580543750535,66.46269726654523,53.58934126389381
18,33.67125298836447,54.56614921405275,35.13981105925133,40.05225976200221,71.1863275709468
19,31.890061349287297,18.872140801241805,61.039484688466636,54.07822632130672,10.135179165207683
20,35.704871407228666,43.35895751111424,39.13293039663273,49.59152984053603,16.64009132874481
21,83.8773594594611,37.06771243865114,53.59112891523622,68.46664136238121,41.98293939559735
22,74.91947995006886,22.778740852714215,47.97538961310753,47.88071725398427,15.744796218549968
23,18.797065436454478,34.52324872023662,55.20280727586934,58.74792179893596,35.357087581137044
24,57.588075970220686,43.03950801808208,58.63477291116995,53.78759755171303,28.811656695406075
25,39.24994467915702,50.6061236642379,41.68540669241069,50.03460789665218,33.163001953910836
26,44.437815475103186,29.173114989872047,21.872213242435926,37.83313386344733,36.37499997756081
27,34.764746218724596,29.142661476574567,39.13079949044146,51.373510747278495,31.376445392432604
28,43.817295011013876,40.61767553275008,61.25714405697845,39.17399278038601,46.53063798578172
29,49.735646324337566,51.840628462666835,14.321986334376666,47.38908910296866,48.27306564467257
30,39.379061373658345,40.06480153406056,17.38117524079312,46.93125337953725,11.22379894488076
31,48.904571341250026,35.9970468307388,28.07309247319845,56.822318942196695,29.427974561835402
32,54.834677694795985,56.55370061738168,32.28254601938118,66.23023632118488,50.66631330328333
33,50.164058904343065,64.81447216018225,36.27671057615847,24.103608905246215,15.149624259578074
34,46.56660000609111,30.776254114620766,55.026270664509205,57.079889783916705,23.150335261598315
35,30.61571374136946,36.19588866653942,66.97345745804395,49.38212871593922,14.923258035518304
36,29.322125711617797,43.00334201830715,49.102599099698516,37.399067259884895,30.11854494333971
37,38.97571679107746,33.6713207397776,39.53212121424924,42.99848940132929,57.60165284713656
38,45.55168732109996,53.23261043392055,43.660728003764596,59.44068949763747,57.99528581741829
39,34.58742913755246,28.159002936298105,60.34348449131197,31.232847961766538,37.198935640560514
40,71.9414351141494,38.850963260059956,8.40365071292502,77.05498834400493,24.341843413745647
41,39.04979208293311,52.59352007104175,60.91213941441039,35.1900455592217,25.373851280842988
42,50.67630958663912,45.597128361121364,26.962735961788443,64.32919465111455,25.208624557324743
43,48.19136917191298,38.60324250483827,34.00379770782643,20.32367684911172,25.297634267137465
44,24.573167397527666,68.50467484139608,72.51231764085072,36.61868029944661,30.592079266758436
45,37.52850980681838,33.81033349947339,35.404603055187636,44.7824158294748,22.350919025596568
46,27.482445115882744,75.49179593511165,41.62400898114049,58.635829025323474,29.07413857923
47,25.593386927694834,29.18886668384497,34.836868293644066,58.541048126268194,55.159520339067136
48,36.02642808697529,45.29868963618156,50.40749348563,43.304060377594034,29.010790879576305
49,73.86257118867982,42.82227040716623,24.081238014014758,57.68991069784671,44.90255285367376
50,40.907449117242294,24.33794393843119,31.164560234797055,58.38241959601313,31.064108342946383
51,32.56638058337619,52.8351234248721,21.56724716810985,36.542773609821644,18.64945668510925
52,35.10209592483955,34.91078887954427,47.98367930408486,38.15552635901406,35.933460345681816
53,43.865866475804246,30.13279228672612,62.41102444591638,44.82890184338258,59.55647630933663
54,38.8622246926564,53.023811401434514,39.410218521547485,62.94954313396319,36.315473094681096
55,56.28666448073125,36.508922752385935,30.21051262017609,46.808183697747424,19.771935593731698
56,51.478271446078764,41.874709720336014,46.8165307665225,43.014750802118435,31.948980375370077
57,35.27162365830483,36.707172623310335,46.738706759313196,53.02905201510559,26.1420912867298
58,49.82609825719324,45.3760541314083,42.45121846775404,36.80953782215524,52.139500647918666
59,30.410768313455286,47.105343428856905,63.49360311995594,51.85360979521612,16.86488814754884
60,38.34770224155172,42.55020924744745,52.793287009243734,47.666120983723964,22.792905278758486
61,19.10679136434842,23.611857267157784,42.10896568162289,39.66161211809583,38.62171164410953
62,46.54350162269587,27.142936930335452,26.176246521831434,102.3370750987939,30.554043629367523
63,43.67342076447843,35.67765220249813,32.837688335185305,43.088319234995986,20.30790808135558
64,37.24999087815282,42.06158287508363,53.14583594384871,67.97956961111578,22.83517252124038
65,49.80919814632048,34.827048299495935,44.63981193735713,53.79710289687546,28.508084427160146
66,58.873304757601765,56.00504497790389,27.835909231851478,51.186964169472084,41.24346524590846
67,30.422093784885607,37.82275383429135,40.37239163555695,35.04876391020758,35.093192681040726
68,52.883035526941505,55.133194469736594,42.373901442903176,42.71096775657831,39.82145147409759
69,57.37008288139498,36.97248944059717,44.67825519514061,39.92283363150171,58.82370085063858
70,17.984443964744397,37.82326064021214,33.414380927934246,78.2037817080541,27.97345491407472
71,28.73175843514995,38.82646799791785,44.248085382348016,56.11515603021908,48.894651932786886
72,45.233127968324155,31.622339700661623,39.734273660697106,60.10941332521009,32.34322408418416
73,29.34566512899501,39.42179181354122,22.461548299046893,47.70208207987077,21.26988185067936
74,46.261817893992465,20.81805761144337,37.13335165110774,49.38223837462762,22.584387111044848
75,42.469801295073786,40.1669375354674,29.34862784141307,53.549157799847784,45.72127013677368
76,59.467814597284175,41.12444150979294,63.463996283297234,47.502315882059285,41.487865772772196
77,44.228100568262334,50.08259390942055,23.371481817930775,57.63665828934036,38.33640965616124
78,43.24464404611583,38.515469976494536,45.4265225932683,68.87711875404581,34.04013690880376
79,27.882647976232445,33.859005235384465,52.72050845986838,39.26165103956637,35.34890275896368
80,36.32243270896158,44.57995360028016,74.33781182806636,39.59589669927406,24.20529486139484
81,54.033799076160996,23.788686804994175,48.81399263812593,47.31836518116725,44.53962261839944
82,27.718442283078613,36.85454303307405,48.21982137437212,39.04511180104091,35.48620830270094
83,20.18157849473333,38.088741373788295,52.95392424516224,48.82503593847825,76.72196132453848
84,45.55873102467507,45.001620782333006,31.71542152847402,44.36505005422382,27.480990887364463
85,48.41188292611871,83.41398809813234,43.67792528893777,70.88896263960652,34.43516185383981
86,42.211798757921905,45.344955240934574,33.09140853571062,45.68078993572011,40.04551249837936
87,33.422603319207944,41.80468218858969,48.618267190211824,39.96831671491065,24.29994606573657
88,41.74396158577858,52.16603579787347,31.430491531289594,27.280598184429525,22.387512506526797
89,35.641383117429115,24.02284604885804,44.80269125464191,49.21929637925591,20.483386023511013
90,69.10769856321049,36.44201290377684,42.45484495080959,42.78734200294088,14.65004958168176
91,25.604418922271833,37.55997269431261,36.743110511649974,36.969365370334316,21.080553002675693
92,40.93532883267875,40.504948177254164,37.05831487687896,58.630078235697596,65.33881509536799
93,49.93026835140511,38.38956484680197,36.53446696666747,61.17875212166881,15.118330478885559
94,28.446751433923996,58.95771231041505,27.900101367916964,30.83712478787193,34.33961769300874
95,32.15748965911876,41.18714026962394,50.89345612138467,23.289780621104324,22.01882017795576
96,54.17844563119579,15.185464641431473,40.56618702313975,28.52048476568757,19.323806495603858
97,18.044817202259356,48.05991805599221,35.42957949489518,49.461791884111676,43.7848139815823
98,43.64541963459876,52.01547371841896,47.247324461754424,60.744805214141486,39.00236957448543
99,32.4649263674591,22.237302151956598,29.64680023540438,34.835550302167334,47.43415638389657
100,40.379561019043734,16.322433797956013,46.01137004831756,46.7707121266645,43.96942577507474
