rep,snp_1_12709676,snp_2_52446065,snp_3_89229500,snp_4_98371204,snp_5_76120008
1,57.98954920637456,62.168046698170166,77.36847353484538,64.08000263933803,96.63059694262101
2,92.256341996972,68.00067501090638,119.02185812640998,71.57774195916016,85.96687945319206
3,39.25056402541755,64.10923921341774,86.52758170288878,53.75419627014755,109.45850489683647
4,69.73913604839768,101.9417734235578,158.0463241613888,75.61699967176517,103.64440958995293
5,51.714598698848306,50.042100951775744,98.70010848069062,62.33501915110299,68.9264440741593
6,58.1116459884123,75.50740312161625,119.5699354667694,68.75945389642264,118.28404099153435
7,41.28493136777563,66.34715218964176,98.7358936693119,93.3875038832568,87.09643731173604
8,45.8615546629402,57.19275189307362,68.13266819091403,65.96056955151651,97.2269097629232
9,58.57307273078557,68.85049009563693,110.0698753299212,83.81043107460475,109.21391142919448
10,42.28815437051142,53.31515502219634,87.7034462196388,63.37468929749081,117.5465853297611
11,61.03353090187339,57.22568138730763,72.62500582696694,71.04062708444101,102.10598835907537
12,61.75746013670658,55.73307704049187,116.71993293915956,87.5080800404029,99.8248610803863
13,63.01732037248168,77.16929140556347,83.24654257204364,74.82980898183533,127.51908312163634
14,46.63873172836926,59.43354465311947,106.79139558705225,91.1787673110589,96.09853329857461
15,48.1104435926349,60.693123171099955,83.89941678898003,68.12040265345296,85.65770615653845
16,43.80531037038065,66.6705955619875,113.24469409921696,78.4786336711178,113.5412287002787
17,53.03044181892755,72.66523292002569,111.73379383857024,64.07938413102973,72.95130148940817
18,58.07869652001648,57.06423474581501,107.62961248492476,58.32162639549316,148.21800741772296
19,49.52201555500575,62.814314204267056,53.95938823907928,85.60598784043108,99.71375712218257
20,79.841727765077,53.08803805147698,124.0106525596427,94.02459092854151,106.59147918070565
21,70.24779492930881,72.47689655194999,131.81362025451676,70.36978089969946,95.61923538804832
22,37.30872983547676,60.77968259748453,95.53412796415451,79.4653072012472,150.51282719077628
23,44.64345998854736,90.27988524146906,99.47121559331133,89.02508572561341,100.61423021545824
24,33.34922376782772,65.01447848574384,88.93070206957215,96.41787282175055,104.25232388851677
25,48.96924030710091,67.86666492191522,79.12865157889915,92.63563641269077,104.46817873068584
26,30.558492350674808,44.78633656661485,71.12446969327176,87.71652785341574,84.72560180403764
27,83.06514379210452,35.35273811866546,122.03636277966999,91.11138731837855,115.55846780691103
28,68.28530555741112,53.17111107969297,118.99995677811907,73.86495845361705,78.0203492509153
29,52.94223735401642,59.39986774679775,90.60828844201589,83.34435164299302,96.07041678695
30,53.69358009281291,51.61174745451323,93.99672006868194,87.36282783208227,100.40004308365596
31,73.64870762006072,65.5440477115718,95.75639383383724,93.53816261411984,72.93663890120051
32,72.19829841783886,58.4798466131187,86.65154536986722,65.31891151598057,94.82567715334244
33,50.50813376867141,66.24236520493692,97.49139731618679,102.0830297475821,86.96142820481373
34,38.5749855525328,66.47435640753054,85.97323887632757,82.00619832403699,102.06971480116444
35,40.08944843461819,68.4712822328236,86.41349409734457,102.9076940905017,119.47306714588832
36,47.411242677880914,82.63995916417085,84.23214143002153,107.01045409634892,94.43991597551039
37,51.40615395432944,89.8404145743285,104.44830686884295,88.2801425257142,86.58519289913131
38,46.73991880820652,72.3457156299812,98.83135417195042,75.22417527265027,102.24237843529083
39,73.97540372792999,29.796598608985835,73.05701974555444,116.56940484480629,92.0006879336874
40,54.68807040584165,47.814989477595496,115.69122879664035,86.61010814062011,73.2974234975251
41,41.235177167074546,48.304656628809,118.87671545717652,54.89060905363023,89.29392791171583
42,53.852191524835234,85.19217903831067,89.30262461584942,104.90668016897351,134.82707152613546
43,65.74856386453669,77.345747704634,101.69424461655866,65.61701849714565,68.56084559642898
44,47.38892211716181,73.69362210601254,149.75745141035884,73.33519970493516,84.78348187704832
45,64.31185924678036,53.22285854130711,79.54698698496728,83.66668454100983,119.32920158372863
46,54.97037584483146,61.79330621722365,138.77525011679174,82.32186094517918,118.31583946231153
47,46.93062199965076,57.18643855712913,107.60859409990934,91.02603420781837,136.2730740653928
48,34.531539983912275,55.96707219360434,134.31308578633804,95.80269816069318,104.16604939965154
