rep,snp_1_115650225,snp_2_63525953,snp_3_45813815,snp_4_105627074,snp_5_47008319
1,38.513636836877076,40.101705732234144,45.40819761357204,36.56686039488227,48.78453341767248
2,21.370459357478133,44.24650837838989,45.919972325482014,42.59182189452527,37.32412574780771
3,52.40667042692883,34.17357762867181,68.48543576720961,34.987135295852745,43.089243851832244
4,37.429738681464244,48.68231644496424,57.94868238467814,73.82010399245888,42.01421914139947
5,82.68540299495156,60.54703999563488,34.169316513996975,25.179674456008353,56.32796672483803
6,56.28021141781778,41.18623184613339,43.139951852297095,38.98090775745451,58.922461899309496
7,32.3975709167441,32.41223430042371,52.09894192732699,30.147033999617694,35.639014502487974
8,57.664125420230924,46.82944935703352,60.95125961055151,27.903626190989108,66.26814657976036
9,46.053611943133504,68.87027305928437,50.77694676235429,44.62836714588491,55.16649468608712
10,62.02631705038198,64.1957315795302,42.78992238130911,39.864330911909555,50.87483924582255
11,28.580596296798657,49.945182605695265,39.02479116279253,31.991912720756194,40.761707658655155
12,37.787435620188,60.236260602632164,36.428252933345725,65.12424180426474,41.34197765079518
13,34.4149553843247,19.64141062576183,53.09638799675359,51.85788287077537,50.71945248133408
14,35.795886252894825,66.12908038843246,36.9346985292409,52.25092520455322,34.906138342871444
15,39.507221258006105,62.34124249602684,66.4625973501168,39.54862226480992,35.237525626255724
16,48.272888383300526,49.64832575617805,34.586586043199055,68.60867376782345,45.25934478562571
17,49.718978126501504,75.74019766704251,42.07521884232458,45.37825775660305,34.08941618440533
18,45.200969655289555,33.43793104414798,53.08795594227203,41.320984440665285,62.09219093778883
19,38.12155472460343,39.42729745374337,56.14420637872387,67.61150862982085,33.260991022630066
20,46.20272530438246,46.052947408250674,34.864865778063844,36.934155168017234,39.94955284269312
21,37.62080596399905,25.897665171906542,51.88284831779058,65.0388761147161,41.21572336245932
22,42.88795951365772,35.950083515282735,29.704832356927295,44.48841960225632,54.722981215510224
23,46.30133309001092,30.78490092880625,43.43110741567697,42.788620283391914,30.118895560471547
24,38.44824288652709,47.751119667576134,76.47154622187554,55.824449307891896,37.70688321764916
25,33.84245575299436,45.56577645113692,46.324155929470216,45.65305970965773,57.34928736296719
26,38.737837706188536,38.12570482063968,61.51710929200984,50.780818923599874,54.51532567152942
27,28.19026179598292,45.339432334705485,32.518613854332386,43.25685974732554,71.1938936118813
28,37.48988391023629,65.52204878601717,52.726546287556864,45.887002236294045,39.950940750651135
29,52.06115544356682,49.532320125242876,29.632818619770326,36.46323801108464,35.36639202337556
30,37.48856226272137,42.82064855566702,46.011740226562665,41.514217722500746,54.54992971672331
31,47.00702240810317,40.353849547425206,39.25119145309084,44.03694725299201,46.88404012873375
32,57.37319211175252,50.53714636219873,66.4400974601785,54.250465417835024,62.50853335815686
33,25.1535642165175,57.422934992745326,29.543112706211687,51.89564972130224,32.49639810816499
34,39.17009048319792,46.84588071227553,32.340535885170986,28.14273205952455,58.3934358143278
35,28.122283569882523,48.555706129838505,29.09222214430961,37.043514623000405,27.29212766559235
36,41.12809986222105,47.429930457258166,50.27510949661781,72.42423289135996,52.454962844449575
37,26.828881695050477,44.3339149223528,31.277572873160295,63.03472898574777,43.916382949247286
38,38.82826409274903,37.348850031732525,36.99989613442605,61.328045155811374,72.12999692323214
39,41.94338030453731,28.052372447156078,36.76192343728692,35.74006868563798,23.25353707793185
40,49.4246489055248,43.85545990658663,38.78860607683902,54.255723655337825,68.02747656132375
41,30.650859150966344,36.131565992577976,29.985512806295624,35.283239904911895,64.52304791364854
42,40.16962141012347,36.32266811862891,31.92241324456102,22.184993742552216,37.81092551124996
43,41.283526470032974,53.916316197130215,56.00632146236417,52.136176806680304,37.20427456431289
44,68.63542858029805,61.094660696742146,49.294171337330646,59.966956674698395,56.440245596231186
45,41.803899101872034,50.287906575844076,70.04230938227417,40.31395909286345,46.55149286793593
46,59.17957501936435,21.258484073625475,46.21052911391886,54.33738699886806,45.798728369960074
47,24.267411546944523,39.335651721247956,47.024733548403105,55.022300783231316,52.17263089670467
48,25.230038425851347,45.187341399318974,52.61961787870809,40.91283814881166,26.92147111782631
49,31.82157022640551,41.30763847900918,50.46825842549377,40.31262472308302,39.45245200625431
50,33.96976577795823,41.919286592505514,39.29533704666782,37.30627725646916,60.18302475459206
51,51.4465789390759,37.809323022564115,29.414735928829145,47.4865753402715,57.25632949378971
52,82.08395968758843,48.05672833271189,24.489806308641235,64.89376501491198,64.40683346417875
53,32.41469038066283,45.76379266878433,38.859803680912776,45.35709545075504,58.919030929337495
54,53.87372821794282,52.079134248123026,42.974064382000236,45.17930376531883,34.93663386925658
55,36.250945504096904,43.17553398853051,65.87920820633462,39.36607008439964,7.219013087432004
56,41.550951292131266,32.08655477338178,44.89239977817822,64.61969211720641,39.38852521635202
57,43.57354512702033,57.54098528776708,46.530538595428844,79.83832690271763,41.71886808179216
58,56.67123443401045,65.55441364640639,29.569718762941687,50.856337277965146,29.122529417857393
59,50.09884366224646,34.26337609383182,47.41921114813858,46.26087250519163,51.00104234847046
60,59.98645226794551,77.8699955024178,34.4375090916945,67.99682959291212,48.38788939196644
61,39.27726690077853,68.25165973516515,54.704710528105664,51.9736468943255,42.86318596313591
62,59.18118948797857,63.30105256464011,32.1376109285359,38.41604120292407,41.99622940907276
63,62.011568070661085,55.837870802982046,28.515633752182705,43.198620368556234,34.44106658722661
64,36.607664320967515,52.850850683308245,33.68426344638533,68.7865982662887,48.46698819126631
65,53.53249770938661,36.4985948318769,28.73664656041161,60.7914245900464,74.70093088554442
66,34.688666733923675,48.182120948767064,57.09667167463503,64.75767495076913,37.707944685727455
67,41.453230816055935,38.7405977908781,44.16818529943379,28.348007559707728,39.46711370180887
68,36.457031866410496,73.74125568432112,60.277318683185285,57.3202135862827,36.43261505075136
69,49.19732180493824,46.1870175596936,27.371862476058475,38.0266966635466,56.83625425756725
70,74.6125270280472,56.44519045430682,59.898734132802836,90.92662251994376,41.22492853093258
71,55.87466743276238,31.225209493015928,39.64524491692484,69.02799891086363,34.0650464681172
72,41.0042047512324,39.8739331789848,68.68365887961447,42.49414636907104,37.254618350663264
73,33.25976076241237,43.81435489376274,76.43210283758484,41.2410266984415,72.15650814018295
74,52.15850387733247,61.48728115219967,44.74703607889037,46.2174410029695,49.578939039171395
75,46.84550013110712,48.9645865594798,23.67960337923221,36.42789410546564,23.335653623953753
76,44.77455218744606,39.540070917799355,64.87185984685576,49.6287192602169,18.981404030564253
77,29.827414709207613,68.18460651403703,74.20193763377375,44.26057656034633,52.0617722065568
78,66.29127081004292,43.278927466594396,43.597807076766216,35.09365232421309,43.78516293873742
79,44.52378683054072,34.756025611530845,43.987214894914565,47.21404218333681,70.59320746524453
80,47.9063523132439,36.711486820218134,45.66179685310104,36.559839372634976,32.60897137941988
81,33.74893522218636,67.10595367792428,40.51468515878279,50.86292438210698,57.207182523641144
82,45.44838205722988,33.635011730442876,52.087616238044276,83.36698375263637,34.55801726669952
83,62.552589584223725,27.860372983475635,47.16020452120498,72.70168381947109,36.81464026300538
84,51.15108054172335,24.514284471941306,45.73028360995921,41.947840313719965,48.950644484652365
85,49.58231516746434,26.091712103612515,40.90182015682241,49.18149919024108,33.438782583793554
86,52.35913437083821,40.55626203002215,41.60059952743334,49.174697529736854,36.525842465166754
87,43.42835704042867,43.55408106441061,81.2871407572486,44.453569852479426,32.60209554160688
88,43.74169610520702,31.454143242423534,51.038084233183554,56.762046254241596,52.958280768291715
89,35.19489771495873,38.484981822421695,53.19169258680367,38.11544208546089,52.96690525246746
90,46.009834564787035,65.75764633640398,52.886884596501275,47.936838080644186,31.8056233685526
91,52.82988122090649,31.3436099410806,66.48426625530438,54.237777483056504,48.83436087301876
92,18.545165673205037,44.30461029524405,45.11814151277683,40.56760858366719,54.294136859119504
93,46.35035789053272,20.546945112474805,38.545367858020306,60.006271670151634,50.5398067296673
94,62.43579199116769,50.107670851487406,34.812683071187614,79.7660371908538,42.475247765798954
95,38.17676988106409,37.729158574154816,30.870816014697542,38.33663991530568,20.208949754090785
96,27.348623165537024,38.71556871732304,29.160290984788574,35.74465433618873,76.21058601771193
97,43.276978140752796,30.92745817637768,46.85877060496047,54.26297067096156,46.38646409377936
98,36.328329376405904,33.47489661975997,45.23559390425374,43.33884797959946,58.15679795529815
99,42.8769111029706,23.09038047304108,39.512371847051405,47.7180949185052,33.33664345073121
100,41.04466309273636,49.7899332463499,68.76222172780726,41.52568769586227,40.73322474117448
