rep,snp_1_115650225,snp_2_63525953,snp_3_45813815,snp_4_105627074,snp_5_47008319
1,2.6030258295859072,4.809872422953027,5.232586575889364,6.92365571672736,13.478731988333784
2,10.980951996221492,22.077888587745882,11.974379715096735,9.688877087338556,1.4392472478539549
3,5.121885732111273,5.438911806520785,32.20836385183127,4.963624053044265,11.887968308922128
4,13.049282418628255,21.50096254796439,5.706496648704019,8.053530744627807,7.373671860000338
5,3.2123863869468336,7.356089830606068,21.129441175726708,7.9600974278462,6.488275325667548
6,13.377111067479753,6.030708535291253,2.952338290890748,9.254439472694974,2.563381980420544
7,10.059651168306571,12.114551015044535,12.784698275117238,1.6861399319818886,11.708289973027956
8,2.580858247030462,5.105973637179868,12.61416171884812,8.937875760184795,12.593105531057589
9,5.8775979664383255,12.248341202842957,6.563821798492539,5.77890064633079,9.105567260389817
10,14.138465954249032,21.224070423888563,2.0515318453436446,13.988400341439123,0.9665514413808597
11,11.11577792939793,6.296867745454933,15.051022977383203,11.04493250086543,4.854948370540521
12,8.339703338361272,0.20789003751849114,22.881540230855155,12.957217662162323,3.2924321932840663
13,8.825879082499055,4.888288657264546,14.358045980311088,17.559470999937314,9.947407419429224
14,13.930209237314502,8.193047891627534,10.943207209253453,14.220823203510413,10.851062552309108
15,12.062323444483498,8.302296414750261,12.771444609209354,20.816883484874158,5.3268119713223445
16,8.163914887036496,18.992820519466107,2.327269107148192,11.218934530315314,7.539292167893703
17,1.7951255285973036,14.818283470747433,16.026490495433098,13.243335874996141,10.622675739795838
18,7.9942933207847675,4.923005650400373,9.537369006627248,18.155872763959337,2.9186420613024238
19,4.58940598090423,3.040171336232698,10.752844470261318,8.878663182478583,3.5626756144535356
20,12.181151117055586,9.832933557883617,14.498523825030555,5.174171020497687,11.04580107254769
21,5.081780256199445,9.5334823260657,2.5495716276456486,12.154552850201714,8.397326988306377
22,6.435213815458407,7.49521901625248,13.115946098174364,0.47523075023579203,2.512639747017249
23,13.010987132603375,9.056744503667908,4.407013391351264,9.40927230057257,20.748763088612442
24,10.96075403775177,6.576913340706674,1.3632068632703078,18.12663606084625,6.126795072513295
25,5.176035430553534,12.080131909439551,19.946921906369052,1.2245347098390262,1.4639788099687596
26,10.930599825936536,7.137631441574669,0.6505913323611727,20.840968591293393,8.766238474179303
27,5.829289332610644,5.128448833780983,5.190709063879033,28.462330588210033,6.324015139749465
28,0.6590546068737206,11.398673554595817,17.621595500341417,18.795907472926135,5.1171565955789164
29,15.256618873735917,9.274915255254182,7.888496031157339,20.384149271070132,5.809232511708702
30,5.9296655434835746,6.038840399229765,4.890620127811574,16.54159721405377,9.606728260742857
31,11.747559397459456,14.491697351652213,4.772655884635024,8.993654432484153,4.123017996437624
32,11.46083372475503,20.10694986844849,6.728458708150667,14.371108916018612,4.191664479625532
33,5.560190600148878,6.0848026122592165,7.904211116256999,7.091465116843609,4.612846752503387
34,11.347051005207017,15.059015324964482,20.56332156064808,19.28163371864849,8.073545246462672
35,5.158063159830189,8.730082226427635,10.565498034824744,4.617091874438899,8.446692102986402
36,6.05387429233993,6.799480437564214,3.3927167763965516,9.566222021655884,0.49564155784469477
37,4.310650537273472,17.968622266693004,7.08633229669632,10.283703453568442,12.527284129856122
38,16.57158259163599,6.132502990797005,20.173165670112198,18.44635721427033,13.663498234765765
39,6.8541477013869825,14.278105835139087,12.668096736352725,16.968683453540205,2.065152842869526
40,22.459253412301507,8.762362331548225,6.6989619377162635,13.834760941976413,14.014732655993816
41,6.759843580871058,9.201068999702766,0.04906464345099795,12.736365056607717,0.11537961840118727
42,9.821092764777033,3.7078537102889966,7.869548923374655,23.4182754193642,1.9460934320105883
43,4.939742506734064,18.587714171707017,9.836665036643307,13.870665828882531,10.022583818935404
44,8.407006595905324,26.271201748887957,11.625189620518523,4.946294203942413,11.600684023833045
