rep,snp_1_8457047,snp_2_80280319,snp_3_111612297,snp_4_72064764,snp_5_40183454
1,182.37909089268194,150.1783375413072,101.61195641029798,128.04623750751577,116.14760736908826
2,152.04859490456033,109.42891208062305,96.02426385152526,159.88455299107105,121.15557127303332
3,155.42004299657853,166.51320792192965,107.41118683525853,121.8436394525263,147.02912118165352
4,170.34923699369403,120.44909265358964,126.32495200552077,102.32822719451082,112.31500300681665
5,193.68598772074176,117.76206388874981,107.72203210770942,92.22974681719738,133.24063699552522
6,140.1398162425379,93.01638369840894,114.52005745140706,88.60110374258718,106.04010967301636
7,187.72745717883993,145.01332540810847,121.96227052021158,112.3417350399214,110.32044222607114
8,129.95343338021553,166.00685762149436,140.9692466214244,115.84292149582838,135.59304766993344
9,150.39257502169625,117.39187754426547,108.08690324663188,77.11186657882949,140.3014474722238
10,168.46858876773103,84.90455757822234,100.82759762497531,106.83485121852857,152.52384982655676
11,160.24722841861555,151.25133794432676,112.5612378588605,52.2243973287672,106.58124339914565
12,173.32001523673122,113.94167712901198,90.1134212202885,132.7563532279091,119.20094334270698
13,110.07711125411691,136.55409090117675,161.64271893425857,114.79054149877445,148.19140961833887
14,163.23477814128975,108.92158777304208,125.6092937637,141.36059585137622,129.4707612053695
15,119.86131354041162,146.49534986442563,135.7892642744866,126.57967670321793,90.53416556357999
16,199.24728255892344,147.1131860492112,137.72255095226274,123.57848907215357,116.39891358896993
17,143.1360633263638,116.60913582987797,123.62786222202779,135.66434357600667,71.13895211972508
18,157.30865984233523,117.94344060215275,113.44708313923196,89.55263602657872,130.08520182740142
19,128.45532211359352,130.7509721127577,103.63678670817123,119.07559866631739,143.37355062193214
20,187.65004686913795,119.35374216835541,100.52502566847025,129.4986278458462,111.81655339201018
21,124.68040676461548,112.28609920820453,83.70804582219183,80.57002135431975,109.259245178423
22,190.63662885065338,162.33817371214604,109.04418973255274,96.12903319505806,142.88704351330324
23,167.61545801564034,115.83283664843609,95.09660545318106,104.93136985937117,82.36399434041547
24,149.70532082849786,127.2023182726792,119.35759323362078,117.01259518217813,137.10316787300295
25,142.02883821675331,108.78620611730749,93.80350366592201,118.83153463024998,129.42486014099214
26,147.85323600664188,142.46320484791852,103.2773262874471,86.25794994992297,118.06005315869176
27,214.05167832094364,125.6251957271153,119.74341587943015,97.06309866966136,109.73120252074281
28,160.24719486694326,114.38779000133543,122.79053955139555,135.1551620087266,133.4139933537714
29,119.57490563031642,91.74958078622095,90.24577518308833,132.62219698480882,91.27723255221096
30,205.0688242705398,131.81178840166996,119.08480967262773,107.20210863292391,120.3020944077311
31,152.41633119382084,134.03010047293233,143.96870339430527,132.6476158159642,104.68651462121531
32,174.39696428709843,130.5634504612761,118.23082419162864,95.55765909730917,98.59378741513218
33,170.39718071386267,111.08724529460302,84.68851072023465,137.8570594443627,157.62801646289174
34,147.41098433196035,106.38428709823448,97.89809709767898,127.08196282260253,133.80397254772097
35,192.5592021484625,147.47414792850375,95.70595121068745,123.57336250586955,115.48028137865587
36,134.89238540483817,99.70776995813837,114.03561669594957,115.19171329757067,126.10274971094208
37,127.92135150379436,124.85919704054083,107.97852021214923,101.88344213212746,90.85193566214824
38,155.72099068578203,123.63320968984709,115.60761886442612,96.8105919173528,115.43238061120083
39,149.00461011453007,98.43988622207944,113.9090484949838,107.63803320945617,109.28661282200908
40,129.14741995166557,122.95277193034771,151.3898133985645,144.7425743854232,61.39128502082226
41,161.56432761759123,129.49738448576954,105.35644839688082,90.44183456451141,108.9568946589832
42,130.16439757465378,105.2971203674457,97.20441104102504,143.02472661673323,141.43144554552038
43,157.95993116112356,173.88057291831785,99.04836718809966,91.10478915480557,104.95473104526869
44,195.70178086788437,148.63995323056696,76.5235071433899,117.86049862540483,118.55443614846095
45,211.60763691000628,118.69431987594906,112.98978732459382,118.7942121772668,130.03735223841807
46,150.61706527774658,135.4717483113383,113.85799271038034,106.02781241915326,131.1510176991126
47,197.54551567558647,129.36437957220645,116.24153895640123,92.62095072932094,113.3615388989729
48,194.73732124780057,113.01217251339453,87.40544837571336,113.36437176619692,104.62444197965154
49,147.72606600761497,97.24113492990654,114.19920513539844,97.68622202095251,104.73518803461333
50,145.9472849577356,101.750319563974,106.2978248895099,125.66896918050885,140.46622845809418
51,114.27905104925765,112.83667014996286,73.31308069420044,161.66870138019922,121.91322644382244
52,172.940861714407,116.76761092497064,136.4840508263349,138.64031961179361,107.56103433959214
53,112.22555727371838,119.95284520882399,102.06964692126131,138.11636821271014,96.11050283815766
54,177.11371755288928,116.02187968224885,102.2173751250463,186.38380539727703,90.85782960177039
55,142.00697593353206,156.4803312002383,82.95069399037513,100.17808574610878,95.33808991935965
56,208.0886597081111,80.0831644209672,89.79226451764714,120.80718186334033,132.82496803639447
57,181.4968993793773,120.78618483541445,76.96233723532958,119.62600681719385,84.33443609417863
58,149.60284389224591,109.49998954771581,134.05146739735122,96.50206658166614,123.3453812186444
59,160.2510024378291,155.2030130995977,99.75630035851503,106.6158213289958,117.77812687213775
60,145.01139327099136,91.94156616003457,95.55581809016705,112.05998168932493,98.67110227435334
61,136.50046784345858,134.12423453984928,55.53638701441485,127.10079833812141,123.31595637988327
62,201.03099100764175,136.73442135745,105.95324717777079,100.59558944896476,140.85674765851346
63,160.3486782198342,113.16516311117208,117.0056045452458,92.47955474029307,130.91922349643443
64,144.4757402743349,105.83472005746046,123.55593094240614,144.34751128040455,115.82495779913181
65,161.70187237435871,145.4445118386737,138.4865383340544,143.47967341168808,117.34442541449273
66,175.8182115390074,141.51494131502827,128.15254084851668,130.58573771593436,146.84452318548875
67,142.79353526878404,130.4184906002743,98.98848375170752,90.24534369983478,129.50345816597493
68,128.10866099775228,140.72928440280336,88.11987367396526,109.47123590071544,121.00280218494974
69,157.88658225333347,158.5091928865414,119.73466000552263,103.69254444181952,113.93964968567161
70,123.85448274913526,92.36271229033574,107.23440457760552,124.20451976251861,125.09158651439348
71,116.20384533275887,124.18538867191725,118.98307886117406,163.09821188593574,112.63118194557201
72,135.58881452874735,90.44440817308683,121.30298044225435,96.14254149743773,161.1645337698332
73,198.0305352967411,114.66410031584127,93.15017814191938,115.88504617598718,136.25870577630982
74,165.31147809795743,201.52040095188562,103.07627490005775,139.9377969994161,95.89358557858282
75,137.77252083484976,134.89560782138562,135.48092172645758,95.71571228113994,95.39456019837537
76,176.9243988689291,126.12965626750923,113.79144334034387,109.01373155008923,114.4793852874612
77,162.29407042473548,114.71928644679306,87.38253696780788,168.15052829050856,100.71847731519911
78,180.17773723477802,187.29162156048832,89.18220915341185,87.53895604818845,94.78504076455349
79,117.61281512000066,101.77919687892654,116.65635016269107,100.45121674142493,148.78372545216712
80,148.16812589910344,86.17759210545991,95.68311964973515,138.05679946057018,137.463523104533
81,130.8355945011206,138.67917656175484,85.57041711818455,126.72203281378326,87.05819597175567
82,172.44808417788036,160.36738861886897,100.28367048239231,120.50578862046319,165.37391960545202
83,137.2195636191696,114.05723949779777,104.62707498069737,124.33638904437582,125.62161505428591
84,130.91315660000953,96.76000021871961,117.98892042714712,123.4014069330731,105.22223740421875
85,165.89971348959102,150.45313479648502,112.1295944580317,127.93497487322571,85.63450988953497
86,136.40263625031645,126.36613827718962,71.99626778461376,136.0334632537363,140.0937295170696
87,200.36275305956966,143.07152957502663,125.40014584555779,107.68517684624516,113.23855059180683
88,150.24762928809744,138.10477939536733,81.79405501083642,108.57062030641032,118.26939862591932
89,159.02532680736957,117.66547193580317,107.23254706173158,137.84712725339207,127.499228009421
90,151.58024699330855,122.81221881873128,90.95926107723828,74.62725851699987,75.00805453368
91,206.3254495939669,114.14149767022658,84.15543820356228,115.77948892717221,99.46242466109543
92,135.76602847738823,137.1813406842472,83.60774010775378,80.82296004552136,87.16003333726447
93,186.00284468695978,128.4434899818213,90.80039598517327,127.54007700383337,80.96500021185516
94,158.71711378167618,136.2662271776217,103.45802460742196,114.11463833936497,97.92632131777304
95,109.02546627801584,122.9201253292946,84.65341167974307,85.07662730957206,76.03468848396277
96,161.39770976482887,132.06709525541126,125.80342140333448,87.09214180754115,104.88762688290419
97,158.1098252317918,130.05356881333347,121.45021684710468,98.34413607175681,106.9765468392488
98,144.3383467042238,102.21938375397441,99.6846546338695,115.43960683042245,119.6237963852629
99,136.63938748586946,148.6432318766507,103.76035454431744,99.79424158359413,138.1015734621771
100,175.63516139160214,101.04394633936526,142.3012114959282,115.84835468822718,123.7284417165379
