rep,snp_1_12709676,snp_2_52446065,snp_3_89229500,snp_4_98371204,snp_5_76120008
1,6.686801225787105,2.055660503407558,4.888839442536499,3.7357299609265873,4.454193680844748
2,0.0008570820962758163,6.762994740519714,7.938665618511923,1.2260748428146806,0.48056603171501616
3,0.6832636315997225,4.288469419691734,0.9570176636821484,2.882968603279941,8.150679692070403
4,3.280161147951132,4.557600332572419,6.413202531486881,0.3867282749762386,8.113615145195135
5,9.224440041840106,5.599533100488153,2.026662332656755,3.388016567923793,1.8518222441566214
6,8.406681499459905,0.3233706659695463,1.3416076121215632,4.025319440122896,1.7506808537463383
7,4.276912950693392,4.371005411865902,0.7538154428938639,10.602153166795075,0.6289689246316411
8,7.647575144000047,2.0473141422605194,13.705658692875998,4.616118708910001,2.196885955065732
9,1.0364949744067617,4.340216425475475,0.9789039145022436,3.1613033670875046,5.074599653029348
10,9.299375180115725,8.81498640039883,2.5971268369191094,0.3043623001849918,10.305883217062712
11,4.558951697319172,1.5163656904964906,1.1430174118763095,6.59426031954693,4.760827952945467
12,0.5257207624921117,1.0873398795290918,0.28921334104804525,8.152204561017212,20.697850978578344
13,0.8818367864566524,2.1391484498439364,0.5930005587199046,13.645971048150248,6.056221175596159
14,6.825061714126731,4.126665576097601,3.044658314256027,10.30152737401733,3.8099436323425895
15,0.5486523503368286,0.9487232907343798,4.422282457549111,1.5489074193053194,7.363254474497406
16,3.533865169077423,7.931629929710873,1.6955384128861086,11.733043623598197,0.18822564547294177
17,5.778504834344538,1.7467350922008877,9.028036756268953,3.4053438107902094,0.3609720074597393
18,7.320240344009756,7.150106555277293,2.307961008929248,0.9905854773729308,2.8648173336108225
19,7.428176866074049,6.820189097418745,0.2805847901318462,2.9137916121300957,6.056863374607505
20,7.744695218224214,9.746131611974077,4.266763421655653,1.057200839504552,3.0386551906803514
21,3.5650497097727225,2.44998743173041,0.00689519539981336,1.2194110885612133,10.590903020663154
22,3.6538602476581072,0.6086039440313918,2.4856388823723194,7.51395409747594,6.607505096239033
23,0.013933282790349317,9.04098853150811,18.488217949502737,9.717292730781441,6.508182468473442
