rep,snp_1_115650225,snp_2_63525953,snp_3_45813815,snp_4_105627074,snp_5_47008319
1,3.8919858741179354,0.10324845240789607,1.4412817019583404,4.4442481281721316,2.9437367945231485
2,7.35495367758839,2.4686461322162625,0.2597281171136593,16.170955793715276,0.03256382789729656
3,6.8140832600948205,13.033632208034048,26.87167819058848,5.581925693870599,6.79623692608645
4,2.255079152905652,7.521247196635147,5.3878225722057005,3.0167094301504873,7.944533273794318
5,1.6844588210335865,2.6297998653772536,2.901409592008632,3.5371377962905957,8.729967570306828
6,13.788503746218103,7.231181348930678,3.322270822180609,4.289701387479258,0.4505437722696384
7,1.1585279345640276,9.072280474897532,3.8796378763286796,2.999225407396167,11.1090416424232
8,10.804442131446777,3.646610732578814,3.9478446719258162,12.144717554098596,4.25235972411425
9,7.834139592456758,6.973672794598539,0.26382685901527164,10.85903119186277,3.69712085408953
10,11.863535977719469,2.1850180907465306,6.725106535100307,4.674813053151325,18.44046174782294
11,1.261434468650105,4.609940512478596,6.06693763173998,3.182715779453622,10.844906177176284
12,4.183905021602677,0.3016292256404187,8.923825010054085,10.64412292132659,3.7024319451018317
13,8.801550960624958,5.8942990471207155,5.953055414142619,5.780333814598077,0.9278497254652781
14,4.2287079090126065,0.3827231979877516,5.382140089269565,6.411120019215197,7.849902864434002
15,2.3831754389412065,4.235221838102825,2.4847510280657255,2.0489767517451525,2.5380538403320054
16,9.844576287712172,7.675642990993503,1.0715932698087711,10.366322446005254,2.429470781360395
17,0.14896563061371157,4.376915911582039,12.21307891428364,14.309819778419252,14.078113583179272
18,2.733894437466497,10.406890699794088,2.655408210728658,2.5178442804885606,16.840044081264377
19,1.6533748261585977,0.10865324187762421,13.135938880393546,10.940184879083095,0.03453843845440102
20,3.270323261908051,6.562156936035601,2.7456836826529316,3.836519713039861,0.21362170773761907
21,27.225898900936127,1.9906269376469086,10.012368418989118,12.059727533914195,6.705352848781356
22,19.048959796164784,0.3053305968403765,6.328503158062077,4.286932934053472,0.029806885545065238
23,0.042248764275038,3.0583895728698107,11.105709284503337,11.222006496792739,5.029879823988036
24,12.298764836146198,4.193486333880299,11.540058234904045,5.86741591049566,2.313572773010912
25,4.478753131260107,8.310517476102293,4.4244639636719265,5.81270671613618,4.015585969057504
26,6.423758863553596,0.5566439836664483,0.02186367298949708,2.4229103542484904,5.09841060048537
27,2.8198055713411327,1.8889663697963615,3.453442605389531,6.733213756699762,2.745038786333213
28,6.284928641616539,4.249703885276662,11.00398266132623,2.074894114387033,7.25698004188344
29,7.5046225174950285,10.239437320900283,0.19176240834293934,3.7239829700247395,9.785077160588546
30,4.278298628377003,4.075763417862821,0.023218962570684842,5.790714854631939,0.16398920655153398
31,8.481668202115117,4.352453606268031,1.2095434307831976,8.018923451623568,1.9884173669402392
32,10.22214498202089,10.213746485964206,1.0590290049389173,11.719100975370653,11.001258764655923
33,10.169342176686879,14.65786116529111,3.3942041582447495,0.018232505203216468,0.020663264580649255
34,6.535119623447737,1.4068349706717598,10.390250338311231,8.934599226068872,1.0188277413683422
35,2.6232374131447305,3.263120019735057,15.287383145028032,3.943062022079699,0.24494934730052711
36,1.5943824241754976,5.3764623215296465,7.4353037985299775,2.584563623793752,3.5961249966087405
37,4.663666888119941,1.9788848572987165,3.4932330979715167,3.886532253417165,14.568451053095124
38,7.5479336731728095,10.116799674415327,4.932919463392855,11.172696240723667,16.2128586508078
39,3.719273908781462,1.547779619984249,10.928254654290603,1.017591804421533,4.92259228670845
40,19.610187422377546,4.735297278827235,1.2777598780445882,15.948380241070796,1.3426444690454238
41,5.150878586045089,9.329063592710579,12.796864376665692,1.7256408085631498,1.6615283304838822
42,8.280911978905976,6.713518817700581,0.5159454592441083,11.568988745978604,2.0076914341337058
43,8.758443519795044,4.1484855441734965,1.6698295720385274,0.11018542023675607,1.3312877271826549
44,0.8190943835081513,16.681317456434396,19.672337384663496,2.0068401877526827,4.786849241637062
45,3.1336787781299384,1.759131561112279,4.3480268544761325,3.300954357328609,0.5958174318297645
46,1.1702297106780724,18.735735090876382,4.585165631538342,6.976147427706664,3.1479363775191818
47,0.3362880579018604,1.2070248221346298,2.9589324406792086,8.422873583864488,13.19432613337765
48,3.0393684356094726,6.121639038776556,8.695243491216354,2.933928366157595,2.746096976204823
49,20.133612310851493,5.402876853286158,0.14990160979738906,8.959639316661992,7.402395472390963
50,5.312859388789168,1.266837617285238,1.4980941056944994,8.197778446428108,2.9412977095033974
51,1.9077918175915531,12.022102357805629,0.09677951222696868,2.123334542917306,0.277099104852373
52,3.8920679979778674,2.9062470490815056,5.673425231382999,1.6704546263513522,4.63333477662379
53,5.570704907328004,2.509761165228744,10.154989713493915,3.861099097714464,15.56531164447426
54,2.883982224509666,9.093404979812354,3.8158352739088284,8.634375191436412,4.072049353606011
55,11.157463581045613,4.227224234195223,2.149643669432837,5.051405476976821,0.17611588658163885
56,9.190515622190551,4.179146041124778,6.722002324860106,3.6988510389375144,4.210613035191605
57,2.2633294993806183,3.560339172196435,5.388470886274374,5.464945122380726,2.5382078604794787
58,6.620830597850398,5.1253402882159085,4.305486172717716,2.7116449165675127,9.965615119184463
59,2.7161341462442135,7.580392937320924,14.954291196646,6.0632577668442105,0.5698018268329975
60,4.210577847608355,6.468939203029471,10.083184662864095,5.59139907664979,0.834953669922887
61,0.022783106003076512,0.4716907092274899,5.392267358161861,4.112854306187067,5.22297348923999
62,6.9879297755958465,1.460175262297384,0.7250336577594892,26.341748878696908,2.4799519111513786
63,5.181049013131514,2.972974457533152,2.1456966525084336,3.973997015094858,0.22778673809642197
64,3.7459658244009266,5.409182846625011,8.372717333031465,13.347010586366272,1.0757225739010123
65,9.019668809414542,3.0448834639655598,6.845155849222506,7.374224539188279,2.675934428865923
66,11.072771442695945,8.432817702604236,0.5009365288746284,4.787908743745787,6.605260023718778
67,2.298990185910677,4.091726598652752,4.7479874776014945,2.04322233498919,5.502065050156225
68,9.627030831270643,10.521137024396433,4.548043079578776,3.5893381028911744,5.976010924980606
69,10.357913613827494,5.0160838919325155,3.989135919255243,2.6862524676350636,15.707233021893543
70,0.040408706258029496,5.285654054639752,2.2382301212129923,15.615208287168185,2.2350641353965823
71,0.9533171884452499,4.239228364402662,4.744540605487368,7.938028852178525,11.038113263210434
72,5.476936553936854,2.6990312217215355,2.5473787918203494,8.778549131261457,3.9895985336559905
73,1.2715601877107257,3.2885104643576764,0.06372675156293883,5.724568108416438,0.6519077783682181
74,6.73210579295798,0.13291752737249835,4.040321163691539,5.447785250703748,0.3616488983404637
75,7.259628546060102,4.432549919511066,1.7965765152621753,7.285038009246754,9.176204133985083
76,13.755947385133378,4.963480573759315,13.468118930559827,4.574788857317236,5.83733043116311
77,4.846463907114299,7.982407050933276,0.2894893296026051,7.712622062410469,7.64653819667446
78,5.774134581042434,4.194358309767352,6.022662305970114,11.925880634288404,3.8978597771836316
79,1.3125652835605777,2.2158559778417652,10.110418767036961,3.526606260653601,5.249612807362878
80,4.629070541242662,5.669401143905367,21.06340312706788,3.4563405073447138,0.9398550746610349
81,8.259009498410691,0.2509101195362504,7.966793731505114,3.3077334851664095,9.657069306051987
82,1.2848761646899454,2.7951083598433697,4.956865786667743,2.274624561718953,4.208777977282967
83,0.10959094851905586,3.484934946191804,7.453597243187828,5.982387659023705,27.789368286550022
84,6.54842995074712,6.018385465771793,1.7312961489612764,3.7718089906492,2.244624974145639
85,5.941846499203482,18.646964814960107,4.56370628863787,13.909602293476189,2.524983658328949
86,4.607950607956206,5.898377781660085,1.9468819342925088,3.7159064698174644,7.4380112301013925
87,2.988696507534238,5.046766563324639,7.382183994739754,2.8263355481893933,1.1019465113747495
88,5.271117230386866,8.628250419755817,0.8679613306287786,0.10652125268068266,0.2916154495276356
89,3.2961757864945693,0.22289723265842296,6.934630557372602,4.9035231004135476,0.3693497584291901
90,18.981264346987807,3.065397858061377,3.18023750308515,4.356439916791826,0.010362985070756607
91,1.2260511913271137,3.5687619943910724,3.6360970216670974,1.7701803371916902,0.9968455796646922
92,3.1349619535041606,4.361136475891873,3.031782531398894,9.360626792777154,16.59588219765302
93,9.167591817121947,4.510313698819276,4.1052706442466835,8.01665541379974,0.007138761629369416
94,0.8730257848750836,11.986324125431862,0.7146135845303097,0.3322840465595276,3.6806251992204726
95,2.832378175738861,5.039940789459845,8.352359847567604,0.0032343576002743335,0.7932159592872184
96,8.618073685096263,0.11030429631942114,3.7003427092546706,0.5178709659119085,0.27462251951639993
97,0.00022092688951138716,6.941537176973492,3.045313512064339,3.686527049304053,7.196180718496892
98,4.29206231495015,7.124980714762147,6.611243440979803,10.146676703096153,5.645786517557722
99,2.4386412452233186,0.07518419070969823,1.8222375370352528,1.6043490064109585,10.462600870388519
100,6.66001908876278,0.0034001351796407444,6.65799464730032,5.125438337059127,8.69417061153732
