rep,snp_1_115650225,snp_2_63525953,snp_3_45813815,snp_4_105627074,snp_5_47008319
1,155.42028956432847,192.52446145683157,199.39124505696807,222.337632494209,226.5624441264234
2,215.09952358211765,261.6890237918197,227.091981252056,239.7414695549441,154.55146551555328
3,182.95823561760358,199.5641845109023,298.6964021396732,248.9581473395892,226.11236880600862
4,204.852674782719,271.7631046126127,211.33476038950656,238.784000375868,203.92398193888747
5,220.03624170901983,201.7044841970135,270.5675287272174,228.78308666389665,186.06213415973173
6,227.75046136128108,194.14740608539714,187.79694095209103,252.1265764683972,175.6294756171239
7,200.06012626067502,233.98167295159593,232.68880212367836,201.73249354983514,219.67811117117503
8,170.55156319902022,186.5761217091583,235.5966463885623,264.9679462400915,191.616680562563
9,184.70048101713834,209.71181091620073,197.39595350921851,191.78299876189425,187.89074787349142
10,225.0678497998345,287.53176062742244,173.85830935001917,269.173581283493,147.11240974397066
11,213.01396884378983,215.72990668358892,241.340797019452,258.61917157578415,197.14897755678857
12,210.52012181420923,156.79631753348443,268.7790069062065,251.52343235161896,159.24061373557822
13,245.0014531619551,189.199107747389,252.8550516571818,284.7234227496293,207.73270343775602
14,240.9845803596399,207.77370535850642,223.31552241816487,240.1420093981079,210.2734756621251
15,208.4130073490674,200.2609297407007,240.90852734406388,303.5387628445019,190.92480177614456
16,213.2298003828121,246.27382559295026,157.4175042732487,254.84815257523954,209.46734474490015
17,190.04682970011703,239.5206076975334,250.27355354321784,277.9313918374461,221.63937615715122
18,193.49804308907926,184.2039966244267,223.1393246350568,249.64822147085434,159.0245057704161
19,185.4905978362156,172.59302848514133,244.03720445149727,226.08575417709682,161.59438690912202
20,235.73001411757792,208.13848962100198,224.5101285885933,245.05340913990685,209.5624501516833
21,190.218620050366,200.6794324736948,174.93591442435292,243.73580986197265,198.0801097557088
22,227.43319563275804,222.7297326838068,263.31280405631543,204.01387835269642,178.18782830828135
23,226.53123561357378,227.4437318641044,208.5217741234224,234.43699805960998,233.3915500470326
24,225.9299638978128,206.4914359190136,173.45530096611444,255.96605303093222,193.67723342478604
25,192.34819728633812,220.40621550633384,259.34567062368467,192.8758631607867,132.5423120801618
26,219.3419150924726,218.99897676607927,178.3066716105762,299.8651268817432,192.3395027349521
27,202.32498406372446,179.9446295721024,214.16208542446503,314.3755122759306,200.75554058171426
28,152.03867557922624,205.59007293478035,253.70041286755713,256.3204913739976,179.02326635195172
29,225.50602845269117,225.34360552698152,237.28455620496433,263.911007144389,200.43252174438942
30,186.88797099981375,192.62483571091633,198.54009428413622,273.23163741855285,216.15649633063256
31,219.23555853087953,284.3753073672641,181.15389841621143,248.3210120196188,175.15255588028316
32,224.8720199416235,266.33713601954037,215.55060144016255,261.1111752499449,181.55318779439702
33,186.527485711033,195.1810921828001,196.7485532129132,210.05339316854815,184.40894723502615
34,215.5590641811792,242.0249967611332,246.4706269727311,274.34443652427086,199.47544352491025
35,171.72790415110606,216.73727158599308,211.2153347054798,227.05414223329933,213.1326836651505
36,204.73430675691574,218.48061393218154,198.62829924109727,263.3248858928587,155.48057311052207
37,167.11478757705234,266.6000291301274,191.53274974847105,231.6340275089331,225.7674786456121
38,223.67378510975405,190.35890670626458,262.9974132956525,246.85055622034224,227.20569290884072
39,228.67553400388815,260.1199822938345,235.7656826378156,276.4592802450268,165.26895935606515
40,257.7934125898908,238.27317136165817,206.91337208426788,263.21940567190836,240.65707255350586
41,179.08596219245197,225.37387732535774,152.5497796732527,262.4205678520119,118.09513091719435
42,232.01678989044436,207.26232846331519,206.25467128220296,310.39594307217146,172.81125220586054
43,182.6800182991107,258.1679697649361,233.15632278688122,245.51087280853505,181.74417506158028
44,208.96038439389497,247.18066665294907,220.5848438332963,218.24945008784798,237.20159766453764
45,207.22264993392815,223.71731726522685,261.9782542953093,265.60308532435516,225.42541950404853
46,197.82468059952194,281.15416334813585,221.72523111346587,264.31368642006527,246.21178349674486
47,244.20481310891148,221.75654020193156,195.13954752494428,310.8362971146066,250.35673535567764
48,234.68403838803007,175.62408750430393,182.9446588483138,204.16828170005115,206.83657741852386
49,279.030365627143,203.97447021078722,304.1834229269294,232.8600939307039,247.76750341576192
50,194.6870905590615,192.43143239981262,215.45537707329262,266.48090676705027,200.71823845139477
51,170.21101398183626,178.6492199490372,227.3395066912236,290.53293178482494,234.57175226142277
52,215.83734387489025,229.73569905869147,200.76727789466062,240.2925620528077,219.3667465014671
53,219.32950802466837,172.56890179768118,202.16739513713298,283.24146025625237,260.07262331533184
54,241.7553323134936,259.07208638237785,212.00587127193828,243.3811482270075,137.18231420804273
55,183.1567730964352,215.060363306535,200.85895890968646,253.596226174745,192.74340935793103
56,225.25086928827108,196.76613129037108,165.8840771203793,205.80295191155315,164.50683308930573
57,204.47331883939145,236.17732604745018,218.22846134751842,275.6501859884267,203.5529705362852
58,218.39379392819276,173.40330902705875,244.38270967317717,293.96033673764344,158.2005062126899
59,176.9505720025394,220.75039424037996,231.96708964123908,278.10141658224103,214.04419121574657
60,180.25394552405925,210.23751549372307,185.044280046825,227.19177257996574,179.98749631404965
61,192.30354934740757,162.3247623994627,249.7019990683656,244.15179546838903,215.63468480548633
62,233.6882730752361,244.24069243329137,209.01116014491038,235.22416503502362,189.32502143931615
63,255.2863124353905,193.21856434020933,212.9567858522408,274.7543204059598,233.35535490193837
64,109.2926215657495,279.5427108191671,235.85973455689222,253.44228385144424,240.32726285021712
65,257.14962082493406,220.76420290673803,170.60564683811646,262.43128818248056,168.8105489655513
66,177.44183356358678,154.94112836942392,188.67919818842026,241.10369463158202,176.5578534512257
67,198.28142151494083,270.1090783845121,215.59648135094344,259.35019261412316,167.32916902899075
